CMDLINE /usr/bin/python3 generate_opg.py -t chrome_ext -crx /media/data2/jianjia/extension_data/unzipped_extensions/oggoidapkecgghlidahcnimokgmbkfln -pq --timeout 600 -measure_thread -auto -no_merge -measure_code_cov_progress
MEM 3.578125 1654242186.0588
MEM 20.667969 1654242186.1592
MEM 26.582031 1654242186.2597
MEM 29.199219 1654242186.3602
MEM 29.199219 1654242186.4605
MEM 29.199219 1654242186.5608
MEM 29.199219 1654242186.6613
MEM 29.199219 1654242186.7617
MEM 29.210938 1654242186.8622
MEM 29.210938 1654242186.9626
MEM 29.210938 1654242187.0632
MEM 29.296875 1654242187.1637
MEM 29.296875 1654242187.2642
MEM 29.296875 1654242187.3647
MEM 29.554688 1654242187.4652
MEM 29.554688 1654242187.5657
MEM 29.812500 1654242187.6662
MEM 29.812500 1654242187.7667
MEM 29.812500 1654242187.8672
MEM 30.070312 1654242187.9678
MEM 30.070312 1654242188.0683
MEM 30.328125 1654242188.1688
MEM 30.328125 1654242188.2692
MEM 30.585938 1654242188.3698
MEM 30.843750 1654242188.4702
MEM 30.843750 1654242188.5708
MEM 31.101562 1654242188.6712
MEM 31.101562 1654242188.7718
MEM 31.359375 1654242188.8723
MEM 31.359375 1654242188.9728
MEM 31.617188 1654242189.0733
MEM 31.617188 1654242189.1738
MEM 31.617188 1654242189.2743
MEM 31.875000 1654242189.3748
MEM 32.132812 1654242189.4753
MEM 32.132812 1654242189.5758
MEM 32.390625 1654242189.6763
MEM 32.390625 1654242189.7768
MEM 32.648438 1654242189.8773
MEM 32.648438 1654242189.9778
MEM 32.906250 1654242190.0783
MEM 32.906250 1654242190.1788
MEM 33.164062 1654242190.2793
MEM 33.164062 1654242190.3798
MEM 33.421875 1654242190.4803
MEM 33.421875 1654242190.5808
MEM 33.679688 1654242190.6813
MEM 33.679688 1654242190.7818
MEM 33.679688 1654242190.8823
MEM 33.937500 1654242190.9828
MEM 33.937500 1654242191.0833
MEM 34.195312 1654242191.1838
MEM 34.195312 1654242191.2843
MEM 34.453125 1654242191.3848
MEM 34.453125 1654242191.4853
MEM 34.710938 1654242191.5858
MEM 34.968750 1654242191.6863
MEM 34.968750 1654242191.7868
MEM 34.968750 1654242191.8873
MEM 35.226562 1654242191.9878
MEM 35.226562 1654242192.0883
MEM 35.742188 1654242192.1888
MEM 35.742188 1654242192.2893
MEM 35.742188 1654242192.3898
MEM 35.742188 1654242192.4903
MEM 36.000000 1654242192.5908
MEM 36.000000 1654242192.6913
MEM 36.257812 1654242192.7918
MEM 36.273438 1654242192.8923
MEM 36.273438 1654242192.9928
MEM 36.527344 1654242193.0933
MEM 36.527344 1654242193.1938
MEM 36.785156 1654242193.2943
MEM 36.785156 1654242193.3948
MEM 37.042969 1654242193.4953
MEM 37.042969 1654242193.5958
MEM 37.042969 1654242193.6963
MEM 37.300781 1654242193.7968
MEM 37.300781 1654242193.8973
MEM 37.558594 1654242193.9978
MEM 37.558594 1654242194.0982
MEM 37.816406 1654242194.1988
MEM 37.816406 1654242194.2992
MEM 38.074219 1654242194.3998
MEM 38.074219 1654242194.5003
MEM 38.074219 1654242194.6008
MEM 38.332031 1654242194.7012
MEM 38.332031 1654242194.8017
MEM 38.589844 1654242194.9022
MEM 38.589844 1654242195.0027
MEM 38.847656 1654242195.1032
MEM 38.847656 1654242195.2038
MEM 39.105469 1654242195.3042
MEM 39.105469 1654242195.4047
MEM 39.105469 1654242195.5052
MEM 39.363281 1654242195.6057
MEM 39.363281 1654242195.7062
MEM 39.621094 1654242195.8067
MEM 39.621094 1654242195.9073
MEM 39.621094 1654242196.0077
MEM 39.621094 1654242196.1082
MEM 39.621094 1654242196.2087
MEM 39.878906 1654242196.3093
MEM 39.878906 1654242196.4098
MEM 39.878906 1654242196.5103
MEM 40.136719 1654242196.6108
MEM 40.136719 1654242196.7113
MEM 48.386719 1654242196.8118
MEM 85.613281 1654242196.9123
MEM 95.281250 1654242197.0127
MEM 101.308594 1654242197.1131
MEM 108.367188 1654242197.2136
MEM 116.382812 1654242197.3141
MEM 127.097656 1654242197.4145
MEM 137.843750 1654242197.5150
MEM 151.621094 1654242197.6155
MEM 162.121094 1654242197.7160
MEM 172.917969 1654242197.8164
MEM 183.226562 1654242197.9169
MEM 193.796875 1654242198.0173
MEM 204.500000 1654242198.1178
MEM 214.921875 1654242198.2183
MEM 231.906250 1654242198.3188
MEM 223.808594 1654242198.4193
MEM 244.433594 1654242198.5198
MEM 255.003906 1654242198.6203
MEM 269.335938 1654242198.7208
MEM 274.347656 1654242198.8213
MEM 285.136719 1654242198.9219
MEM 291.242188 1654242199.0224
MEM 291.757812 1654242199.1229
MEM 301.675781 1654242199.2234
MEM 311.589844 1654242199.3239
MEM 303.960938 1654242199.4244
MEM 303.960938 1654242199.5247
MEM 303.960938 1654242199.6250
MEM 303.960938 1654242199.7254
MEM 303.960938 1654242199.8257
MEM 303.960938 1654242199.9260
MEM 303.960938 1654242200.0263
MEM 303.960938 1654242200.1267
MEM 303.960938 1654242200.2270
MEM 303.960938 1654242200.3273
MEM 303.960938 1654242200.4277
MEM 303.960938 1654242200.5280
MEM 303.960938 1654242200.6286
MEM 304.015625 1654242200.7290
MEM 304.476562 1654242200.8293
MEM 304.476562 1654242200.9296
MEM 304.476562 1654242201.0299
MEM 304.476562 1654242201.1303
MEM 304.726562 1654242201.2306
MEM 304.945312 1654242201.3309
MEM 305.101562 1654242201.4313
MEM 305.101562 1654242201.5316
MEM 305.101562 1654242201.6319
MEM 305.101562 1654242201.7322
MEM 305.101562 1654242201.8325
MEM 305.101562 1654242201.9328
MEM 305.101562 1654242202.0332
MEM 305.101562 1654242202.1335
MEM 305.101562 1654242202.2338
MEM 305.101562 1654242202.3340
MEM 305.101562 1654242202.4343
MEM 305.101562 1654242202.5346
MEM 305.101562 1654242202.6350
MEM 305.101562 1654242202.7353
MEM 305.101562 1654242202.8356
MEM 305.101562 1654242202.9359
MEM 305.101562 1654242203.0362
MEM 305.878906 1654242203.1365
MEM 306.136719 1654242203.2369
MEM 306.171875 1654242203.3372
MEM 306.441406 1654242203.4376
MEM 306.441406 1654242203.5379
MEM 306.988281 1654242203.6382
MEM 307.003906 1654242203.7385
MEM 307.003906 1654242203.8388
MEM 307.035156 1654242203.9391
MEM 307.035156 1654242204.0394
MEM 307.035156 1654242204.1398
MEM 307.035156 1654242204.2401
MEM 307.035156 1654242204.3404
MEM 307.035156 1654242204.4407
MEM 307.035156 1654242204.5410
MEM 307.035156 1654242204.6413
MEM 307.035156 1654242204.7416
MEM 307.035156 1654242204.8419
MEM 307.035156 1654242204.9422
MEM 307.035156 1654242205.0425
MEM 307.035156 1654242205.1428
MEM 307.035156 1654242205.2431
MEM 307.035156 1654242205.3434
