CMDLINE /Users/jianjia/opt/anaconda3/bin/python generate_opg.py -t chrome_ext -crx memory_usage_measure/extensions/lhecgdgjjmiolonefjdcghiiobnggagl -pq
MEM 0.011719 1653879070.7949
MEM 18.355469 1653879070.8951
MEM 31.339844 1653879070.9976
MEM 43.125000 1653879071.0994
MEM 47.542969 1653879071.2007
MEM 47.589844 1653879071.3021
MEM 47.757812 1653879071.4035
MEM 47.964844 1653879071.5050
MEM 48.183594 1653879071.6072
MEM 48.398438 1653879071.7099
MEM 48.550781 1653879071.8149
MEM 48.769531 1653879071.9160
MEM 49.078125 1653879072.0211
MEM 49.335938 1653879072.1250
MEM 49.582031 1653879072.2261
MEM 49.773438 1653879072.3269
MEM 63.039062 1653879072.4313
MEM 75.585938 1653879072.5348
MEM 88.917969 1653879072.6368
MEM 107.953125 1653879072.7394
MEM 114.320312 1653879072.8446
MEM 114.347656 1653879072.9480
MEM 114.390625 1653879073.0514
MEM 114.390625 1653879073.1519
MEM 114.441406 1653879073.2529
MEM 114.460938 1653879073.3581
MEM 114.464844 1653879073.4614
MEM 114.464844 1653879073.5625
MEM 114.472656 1653879073.6641
MEM 114.476562 1653879073.7683
MEM 114.476562 1653879073.8685
MEM 114.476562 1653879073.9723
MEM 114.480469 1653879074.0749
MEM 114.480469 1653879074.1779
MEM 114.480469 1653879074.2817
MEM 114.480469 1653879074.3854
MEM 114.480469 1653879074.4904
MEM 114.480469 1653879074.5906
MEM 114.492188 1653879074.6944
MEM 114.496094 1653879074.7989
MEM 114.527344 1653879074.9040
MEM 114.527344 1653879075.0044
MEM 114.531250 1653879075.1074
MEM 114.691406 1653879075.2121
MEM 114.750000 1653879075.3150
MEM 114.773438 1653879075.4190
MEM 114.773438 1653879075.5213
MEM 114.777344 1653879075.6263
MEM 114.777344 1653879075.7274
MEM 114.789062 1653879075.8316
MEM 114.816406 1653879075.9368
MEM 114.824219 1653879076.0397
MEM 114.828125 1653879076.1436
MEM 114.937500 1653879076.2472
MEM 114.964844 1653879076.3482
MEM 114.988281 1653879076.4495
MEM 115.003906 1653879076.5527
MEM 115.031250 1653879076.6554
MEM 115.058594 1653879076.7600
MEM 115.078125 1653879076.8602
MEM 115.085938 1653879076.9614
MEM 115.109375 1653879077.0634
MEM 115.128906 1653879077.1685
MEM 115.148438 1653879077.2735
MEM 115.175781 1653879077.3785
MEM 115.195312 1653879077.4820
MEM 115.218750 1653879077.5833
MEM 115.250000 1653879077.6843
MEM 115.277344 1653879077.7846
MEM 115.308594 1653879077.8859
